listing_id,id,date,reviewer_id,reviewer_name,comments
17682585,255755383,2018-04-21,116095251,Munib,"This place is exactly as advertised, clean and convenient. Great place to stay in downtown Toronto."
17682585,256346001,2018-04-22,101388739,Maynor,"The room is smaller than it appears and is mostly furnished with plastic IKEA items. However, it's a great location, the bed was comfortable,  and check in instructions were made clear."
17682585,257022487,2018-04-24,55988414,Javier,The place is centrally located and close to restaurants and the city’s main attractions. This place is clean and cozy but I’ll recommended it only for a short stay.
17682585,257285865,2018-04-25,108761099,Stephen,A comfortable and stylish place to stay in a great old neighborhood. Completely updated and renovated. I have stayed here many times and will again.
17682585,258149039,2018-04-28,166361806,Astrid,"Clean, pleasant space as described."
17682585,259238038,2018-04-30,8106452,Joe,Great location! Very quiet place to sleep.
17682585,261592999,2018-05-06,1217578,Sabrina,"This place is amazing! The check-in was super easy, the room and the house in general were fantastic and I can't stress out enough how clean the place was! It looked like you could eat off the floor! Great location also. I definitely recommend it!"
17682585,264235043,2018-05-13,115977091,Gabriel,"Très bien situé et très propre. Il s'agit d'une maison typique de Toronto dont toutes les chambres sont en location. Les instructions pour accéder à sa chambre sont claires et simples. C'est une expérience complètement impersonnel, je n'ai parlé à personne lors du séjour. Excellent choix si c'est seulement pour dormir comme c'était le cas pour moi."
17682585,265316225,2018-05-16,36435680,Cristina,"This place It's in a great position, between Bloor st W. and Queen St W. Clean and easy for chek in!"
17682585,266810481,2018-05-20,174882825,Bogdan,"Pros:
- Nice location next to metro station
- Clean room 
- Very quiet

Cons:
- The bed was hard as a rock"
17682585,271871199,2018-06-02,11055572,Kristy,Comfortable stay and convenient location. Quick reply from the landlords. Good accommodation for the price.
17682585,273548373,2018-06-06,34209549,Christian,Tout était parfait.
17682585,274183246,2018-06-08,191176629,Kevin,"simple clean room, bed was a little hard for my liking but I slept."
17682585,275741550,2018-06-11,11007263,Felicia,"Did really like this place, its just as much space as you need on a city vacation. Everything was clean and fresh. Perfect with the parking :)"
17682585,277120402,2018-06-15,102210751,Sophie,"Good location, convenient and pretty"
17682585,279068765,2018-06-19,192009035,Marius,"We were very satisfied with our stay.  The appartment was overally clean and stylish. Being a need-freak I noticed little  cleanliness exceptions like the dusty air ventilation. But all in all it is a place to feel at home in a great neighbourhood, close to charming little Italy and the University."
17682585,280571259,2018-06-23,1243509,Peggy,This location is by Little Korea. Great location to the subway and there is a trolley on Bathhurst. Lots of places to eat. Neighborhood friendly. Take your own washcloth. Bed was firm and not supportive fo my back. It is clean. All hardwood floors and neat. You need to take your own coffee and tea. They have all the kitchen supplies. Good stay.
17682585,281754995,2018-06-25,188475660,Trish,"Nice place, great location, very clean and check in and out was a breeze!"
17682585,282507801,2018-06-27,20631652,Jerry,"Clean. Really clean. The location is decent. Plenty of shops and restaurants around. 
One problem is the WiFi is not working 50% of the time and the other 50% of the time the speed is not usable. That means you can really work if you are on a business trip."
17682585,287721375,2018-07-08,73681766,Jen,Looked exactly like the pictures! Great value and super easy check in!
17682585,289124455,2018-07-11,19802892,Éric,This is a great little place. It’s essentially a guest house with rooms without an onsite host. Big common areas and kitchen as well as good quality rooms and bathrooms. Perfect for the value. They were quite responsive too.
17682585,289977846,2018-07-13,87622582,Soyeon,"Close, walkable distance from Bathurst station."
17682585,290483732,2018-07-14,56585238,Tessa,Great place
17682585,291212687,2018-07-15,21201252,Vicky,很干净的房子
17682585,292654635,2018-07-18,17004342,Frederieke,"The location is excellent for discovering the city. However, since this is a professional Airbnb house it is also quite impersonal (no locals/owners living there, only other guests you might run across). "
17682585,293560966,2018-07-20,154290278,Gakou,"Très bon logement niveau qualité prix et surtout très calme, l'emplacement est super pour une grande ville comme Toronto. "
17682585,295439930,2018-07-23,42536804,Blain & Erin,"Everything was as advertised, it was exceptionally clean and very easy to get in and get settled. My only complaint was the bed was too hard for my liking, but other than that, it was great! They were very quick with responses, and overall a good experience. "
17682585,295928243,2018-07-24,18946547,Adam,"Great spot. Easy check in, convenient location. Would highly recommend. "
17682585,297279311,2018-07-27,88350884,境冰,Good place to stay but if the bed would be softer then it would be perfect.
17682585,299245371,2018-07-30,101134856,莉,"The room is fine,located at downtown, facing to the university of Toronto.  I shared the washroom with other 2 or 3 rooms,and washroom is just on my left side ,I can hear every one when they use it,can't sleep at all …"
17682585,299795968,2018-07-31,132115223,Olyvia,"The pictures were very accurate, check in was easy and everything was very clean. Location was great, just blocks away from lots of great restaurants. It is a shared space, for us that was fine as we spent very little time in the air bnb besides to sleep "
17682585,300192599,2018-08-01,71989954,Nataliia,"It was a great place and I would recommend it for future travellers.
-good location
 -good wife
 - we felt comfortable and secure

Thank you a lot Paper Box Mgnt Place!!
Best regards!"
17682585,303988881,2018-08-08,147385527,Annie,Great location! 
17682585,306363076,2018-08-12,25188531,Cindy,"Really cute place and all you really need if you are just trying to explore Toronto as a city! Comfortable bed and room, safe location, everything was very clean! Would come back and stay here again! "
17682585,308495468,2018-08-16,101849155,Brandon,"The location of the place is certainly the best part. Within 1 square mile you can walk to some of the best bars, restaurants, shopping places Toronto has to offer. The street car is right outside too. Parking however will be your constant worst nightmare if you are driving, the times are confusing, its expensive, and they will ticket you without mercy for even a minute over. We and another guest got towed in the same morning because we didn't understand a certain symbol on the sign. There are two spots in the alleyway for the airbnb, however any of the other 20 guest who are lucky enough to get a spot will likely park their car for their whole stay, leaving you to fend for yourself.  "
